association,word,model,delta_all_names,delta_survey_poles,delta_bootstrapped,sd_bootstrapped
feminine,vametictie,3,0.012190789,0.013238609,-0.00044220567,0.07483897680738864
feminine,vametictie,4,0.016822338,0.016429335,0.009377426,0.07258604192823766
feminine,vametictie,5,0.0060796738,0.033901095,0.020966,0.08676840063165717
feminine,vametictie,6,-0.0048394203,0.03433633,0.021180697,0.06243235869153577
feminine,vametictie,7,-0.0029064417,0.03548652,0.021328155,0.052239203667203915
feminine,vametictie,8,0.0024566054,0.02255106,0.011985586,0.05156088649508287
feminine,vametictie,9,0.02064097,0.027126312,0.013916956,0.05904155913439136
feminine,vametictie,10,0.00096553564,0.024937332,0.004605133,0.05406016477050608
feminine,vametictie,11,-0.019518256,0.013111174,0.0006374543,0.03521840244153874
feminine,lool,0,0.016379923,0.023296952,0.028689925,0.05342155876858243
feminine,lool,1,0.025719315,0.034781218,0.0240107,0.04906776037459075
feminine,lool,2,0.040873796,0.04464093,0.0312984,0.04388123715286001
feminine,lool,3,0.07607496,0.039090693,0.026391339,0.048088748545256584
feminine,lool,4,0.10097605,0.02764684,0.038859647,0.06181749204311789
