association,word,model,delta_all_names,delta_survey_poles,delta_bootstrapped,sd_bootstrapped
feminine,bertingermas,11,-0.014066935,0.014950633,0.0004162674,0.03436582494338299
feminine,tossi,0,0.0139145255,-0.028123558,0.008783199,0.07102140384763188
feminine,tossi,1,-0.016773045,0.0012571216,0.009527891,0.05377113696692722
feminine,tossi,2,0.0074985623,0.015738249,0.012915789,0.052662822959775674
feminine,tossi,3,0.035024643,0.028213352,0.012688895,0.050743063452210094
feminine,tossi,4,0.027920246,0.042381704,0.01876547,0.06902916971355827
feminine,tossi,5,0.033302188,0.05417353,0.030762166,0.07966952927696015
feminine,tossi,6,0.017329395,0.04233718,0.03116754,0.0648548366651617
feminine,tossi,7,0.0062704086,0.040206015,0.024153976,0.0616932542416992
feminine,tossi,8,0.016477942,0.024677992,0.014568147,0.05801094003395784
feminine,tossi,9,0.02890122,0.026528776,0.012195653,0.06280370771733097
feminine,tossi,10,0.0024169087,0.023685753,0.0025520625,0.056504635095757934
feminine,tossi,11,-0.010261834,0.011929393,0.0020952984,0.03187500591079339
feminine,chaagulet,0,0.013721272,0.0114656985,0.008693368,0.12934306578721325
feminine,chaagulet,1,-0.015503883,0.016944379,0.005764571,0.09071674902565618
feminine,chaagulet,2,0.062855124,0.014001906,0.014095312,0.08514298469131887
feminine,chaagulet,3,0.06345928,0.031141251,0.011347033,0.09517280922329258
feminine,chaagulet,4,0.035869837,0.019851118,0.018092113,0.09212665469386483
feminine,chaagulet,5,0.03917837,0.040570855,0.031471368,0.09457685497583887
feminine,chaagulet,6,0.019010484,0.030495286,0.028393498,0.06844313122604867
feminine,chaagulet,7,0.023125827,0.03369516,0.028226146,0.06170559777687693
feminine,chaagulet,8,0.02401656,0.023002923,0.018172354,0.058283940475584266
feminine,chaagulet,9,0.035901904,0.02520591,0.01855896,0.06220252987910648
feminine,chaagulet,10,0.0087198615,0.022979498,0.008842621,0.05505113955157626
feminine,chaagulet,11,-0.010422468,0.010146737,0.0046626218,0.033644742370110496
feminine,bouwerg,0,-0.019837335,-0.029749334,-0.009651816,0.07036101799816478
feminine,bouwerg,1,-0.007571399,-0.0026998222,0.0014362409,0.04666758633820352
feminine,bouwerg,2,0.031932235,0.028772056,0.019306032,0.04692488241450231
feminine,bouwerg,3,0.060908467,0.032681465,0.013839472,0.04298703931498948
