association,word,model,delta_all_names,delta_survey_poles,delta_bootstrapped,sd_bootstrapped
feminine,sneeuwstamp,2,-0.023420513,0.0062811375,-0.023130491,0.07008466630513593
feminine,sneeuwstamp,2-3,-0.011758834,-0.012822807,-0.030197266,0.0819201000227966
feminine,sneeuwstamp,2-5,-0.01769875,0.012389928,-0.0053593623,0.07723272222343744
feminine,spos,0,0.021061331,-0.0027930439,-0.01409812,0.04108829531892141
feminine,spos,2,-0.022351682,-0.027536422,-0.023287507,0.03718239883739458
feminine,spos,2-3,-0.0009702742,-0.031811506,-0.016656863,0.04606910436639771
feminine,spos,2-5,0.015623093,0.0098823905,-0.0005427213,0.04708871699266339
feminine,ramberd,0,0.0,0.0,0.0,0.0
feminine,ramberd,2,-0.041525602,-0.05123675,-0.04432193,0.05885085877086769
feminine,ramberd,2-3,-0.03669691,-0.039459914,-0.042257346,0.056114341481513
feminine,ramberd,2-5,-0.0040002763,0.015415728,-0.020012641,0.0628517912095332
feminine,cagstentieel,0,0.0,0.0,0.0,0.0
feminine,cagstentieel,2,0.00073227286,0.044399202,-0.016850874,0.09154971308491351
feminine,cagstentieel,2-3,-0.035559297,0.0061933994,-0.02319735,0.07647867345648737
feminine,cagstentieel,2-5,0.0003812313,0.0399051,-0.016982203,0.07896739566386592
feminine,moochem,0,0.0,0.0,0.0,0.0
feminine,moochem,2,0.0048520863,-0.008046925,0.006824119,0.05587283102435145
feminine,moochem,2-3,0.032726496,-0.015308708,-0.0021653024,0.06298305060972802
feminine,moochem,2-5,-0.008382797,-0.0024392903,-0.021542352,0.07180532247494797
feminine,narcaktisch,0,0.0,0.0,0.0,0.0
feminine,narcaktisch,2,-0.038164914,0.0054772496,-0.03344316,0.07726993530447036
feminine,narcaktisch,2-3,-0.0054576397,0.043121904,0.005910874,0.050692756280341054
feminine,narcaktisch,2-5,0.0045030117,0.006974578,-0.01819866,0.062309522500971534
feminine,alapilitie,0,0.0,0.0,0.0,0.0
feminine,alapilitie,2,-0.010312557,0.018563211,-0.033054154,0.0982953852796962
feminine,alapilitie,2-3,-0.021131635,-0.002529025,-0.0068681203,0.06368326132130173
feminine,alapilitie,2-5,-0.04562798,-0.010771722,-0.045437198,0.05853050514163236
feminine,schalbier,0,0.0,0.0,0.0,0.0
feminine,schalbier,2,-0.041769236,-0.02876091,-0.049510285,0.056085457564103304
feminine,schalbier,2-3,-0.008141577,0.00825125,-0.012735369,0.07215942814920702
feminine,schalbier,2-5,-0.012941748,-0.034884542,-0.01708177,0.04577561950072978
feminine,roemwaal,0,0.0,0.0,0.0,0.0
feminine,roemwaal,2,-0.0061568916,0.038407415,-0.0019054147,0.06971394894948457
feminine,roemwaal,2-3,0.019284844,0.009250298,-0.02357711,0.05999577540001418
feminine,roemwaal,2-5,0.017697275,-0.0025672317,-0.0001373409,0.0515694045551946
feminine,posselig,0,0.0,0.0,0.0,0.0
feminine,posselig,2,-0.050311625,-0.0072873533,-0.031883195,0.07712555195790198
feminine,posselig,2-3,-0.02457288,0.0082451105,-0.006576637,0.07614883967084306
feminine,posselig,2-5,-0.0016745329,0.040709257,-0.0015165258,0.05218473289343491
feminine,gerdoepingen,0,0.0,0.0,0.0,0.0
feminine,gerdoepingen,2,-0.007400483,0.00041678548,-0.045809098,0.07353208074432768
feminine,gerdoepingen,2-3,-0.023612857,0.0023489594,-0.024608642,0.0747766014988507
feminine,gerdoepingen,2-5,-0.004564047,-0.0232144,-0.03501152,0.0472526511798
feminine,oupisie,0,0.0,0.0,0.0,0.0
feminine,oupisie,2,0.0147643685,0.009844691,-0.005525597,0.06556819375845513
feminine,oupisie,2-3,-0.029357761,-0.025036007,-0.029855927,0.03893102633983389
feminine,oupisie,2-5,0.00061675906,0.0014355779,0.008101925,0.052586597880109096
feminine,vaamster,0,0.0,0.0,0.0,0.0
feminine,vaamster,2,-0.04148358,-0.02525264,-0.023071717,0.05359979313931252
feminine,vaamster,2-3,-0.023147881,0.032331437,-0.0012625433,0.054559393683311856
feminine,vaamster,2-5,0.0034787357,0.067671716,0.036901835,0.07436836684424271
feminine,ezaal,0,0.0,0.0,0.0,0.0
feminine,ezaal,2,-0.04210335,-0.020007044,-0.020443466,0.05818776705713377
feminine,ezaal,2-3,-0.042450905,-0.056752667,-0.048469048,0.06356606042904184
feminine,ezaal,2-5,-0.020444483,-0.016168237,-0.020189876,0.04890699930272109
feminine,cemablaal,0,0.0,0.0,0.0,0.0
feminine,cemablaal,2,-0.033405274,0.034629017,-0.009807865,0.07473904416203271
feminine,cemablaal,2-3,-0.06177935,0.011026993,-0.025652114,0.06236334105696948
feminine,cemablaal,2-5,-0.043134958,0.016277105,-0.027818564,0.055184393185349484
feminine,nus,0,-0.0067880154,-0.015441567,-0.0010100908,0.08591625644636472
feminine,nus,2,-0.0052415133,-0.046852976,-0.022393433,0.08182361414401848
feminine,nus,2-3,-0.037638664,-0.04695484,-0.024321595,0.08192215488410765
feminine,nus,2-5,-0.020646691,-0.03799975,-0.031306725,0.07993930029594085
feminine,ongsloken,0,0.0,0.0,0.0,0.0
feminine,ongsloken,2,-0.02877599,-0.012774348,-0.032759987,0.07011859037010669
feminine,ongsloken,2-3,-0.0599643,0.0047973096,-0.038020276,0.058381295479118765
feminine,ongsloken,2-5,-0.016209275,0.021821871,-0.0080464175,0.06949142697943642
feminine,uitmarlen,0,0.0,0.0,0.0,0.0
feminine,uitmarlen,2,-0.008768946,0.014714092,-0.017222192,0.09043572634313422
feminine,uitmarlen,2-3,0.0038758218,0.048987955,0.0084202215,0.046640345222745835
feminine,uitmarlen,2-5,0.01770842,0.010709196,-0.0015475444,0.03839535227359684
feminine,moedhuis,0,0.0,0.0,0.0,0.0
feminine,moedhuis,2,0.011585534,0.015686005,0.0062608398,0.05910719186026962
feminine,moedhuis,2-3,-0.010342836,0.016771346,-0.00024382424,0.0963856869983431
feminine,moedhuis,2-5,-0.015841812,0.0053221583,-0.0057307626,0.08113820013561962
feminine,euclikunst,0,0.0,0.0,0.0,0.0
feminine,euclikunst,2,-0.037118822,-0.012075126,-0.026523633,0.08614853933786185
